"REGION";"CD_REF";"PR";"PR_det";"LRR";"LRR_det";"LRR_H";"LRR_H_det";"LRR_P";"LRR_P_det";"PD";"PD_det";"ZNIEFF";"ZNIEFF_det"
"Bourgogne";"80546";NA;NA;"EN";"B2ab(iii,iv,v)c(iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"80590";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80591";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80605";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80639";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80759";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80798";NA;NA;"VU";"D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"80824";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80857";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80871";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80902";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"80911";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"80912";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80978";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"80980";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80990";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"80998";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81023";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81033";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81035";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81063";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81071";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81073";NA;NA;"VU";"C2a(i) D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81088";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81098";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81101";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81117";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81137";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81142";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81159";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81166";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81195";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81260";NA;NA;"CR";"B1 B2ab(ii,iii)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81263";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81272";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81291";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81295";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81313";NA;NA;"NA, NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81316";NA;NA;"EN";"B2ab(ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81336";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81339";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81347";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81373";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81378";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81457";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81467";NA;NA;"CR*";"B2ab(i,ii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81483";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81501";NA;NA;"VU";"C2a(i) D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81505";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81508";NA;NA;"CR";"C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81510";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81520";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81541";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81543";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81544";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81563";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81567";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81569";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81570";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81610";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81637";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81648";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81656";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81658";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81674";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81837";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81856";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81875";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81878";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81923";NA;NA;"VU, DD";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"81944";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81955";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81963";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81966";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81971";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81976";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81978";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81991";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81992";NA;NA;"NA, NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"81994";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82018";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82033";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82045";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82080";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82092";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82093";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82103";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82130";NA;NA;"VU";"EN (B2ac(iii,iv) - 1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82282";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82283";"RV26";NA;"EN";"B2ab(ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82285";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82286";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82288";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82305";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82315";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82353";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82356";"RV26";NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82420";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82509";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82516";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82562";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82591";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82637";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82656";NA;NA;"NT";"pr. B2b(ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82665";NA;NA;"CR";"C2a(i) D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82692";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82705";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82738";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82750";NA;NA;"CR";"B1 B2ab(ii,iv) C2a(i) D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82753";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82755";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82756";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82757";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82758";NA;NA;"VU";"B2b(ii,iii,iv)c(iii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82796";"RV26";NA;"RE";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82817";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82833";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82835";NA;NA;"CR*";"B1 B2ab(i,ii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82903";NA;NA;"LC, DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82909";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82914";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82916";NA;NA;"EN";"B2a";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82922";NA;NA;"LC, LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82931";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82932";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82952";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"82985";"RV26";NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"82999";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83001";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83058";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83152";NA;NA;"VU";"EN (B2ab(iii,iv,v)c(iii,iv)) - 1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83156";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83159";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83160";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83195";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83243";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83267";NA;NA;"LC, LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83272";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83279";"RV26";NA;"VU";"D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83285";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83299";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83303";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83332";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83375";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83398";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83402";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83465";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83499";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83502";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83503";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83507";NA;NA;"NT";"pr. B2a";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83509";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83515";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83519";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83528";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83565";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83596";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83617";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83653";NA;NA;"LC, LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83714";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83756";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83777";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83809";NA;NA;"EN";"B2ab(ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83866";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83874";"RV26";NA;"EN, DD";"B2ab(ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83890";NA;NA;"EN";"B2b(ii,iii,iv)c(iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83912";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83933";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83934";"RV26";NA;"CR";"B1 B2ab(iii,iv) C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83938";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83952";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"83953";"RV26";NA;"EN";"A2ac";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"83965";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84021";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84057";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84061";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84110";NA;NA;"LC, NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84112";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84135";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84173";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84230";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84251";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84264";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84279";NA;NA;"LC, NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84286";NA;NA;"EN";"D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84290";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84297";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84306";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84330";NA;NA;"CR";"B1 B2ab(iii) C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84338";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84458";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84472";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84485";NA;NA;"CR";"C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84511";NA;NA;"CR";"B1 B2ab(i,ii,iv) C2a(i) D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84521";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84524";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84526";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84534";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84540";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84545";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84622";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84626";NA;NA;"VU";"EN (B2ab(ii,iii,iv)) - 1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84817";NA;NA;"CR";"C2a(i) D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84843";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84936";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84937";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"84962";NA;NA;"EN";"C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84998";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"84999";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85017";"RV26";NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85063";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85068";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85075";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85079";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85102";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85112";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85114";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85152";NA;NA;"NT";"pr. B2b(ii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85170";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85174";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85185";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85186";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85208";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85211";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85250";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85357";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85374";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85378";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85418";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85439";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85469";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85474";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85486";"RV26";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85502";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85536";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85553";NA;NA;"NE";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85555";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85602";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85631";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85704";NA;NA;"EN";"CR (D1) - 1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85740";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85763";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85773";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85774";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85795";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85798";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85819";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85820";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85852";NA;NA;"LC, DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85897";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85903";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85904";NA;NA;"LC, DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85915";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85946";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85949";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85957";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85978";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85986";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"85997";NA;NA;"CR";"B1 B2ab(ii) C2a(i) D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"85999";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"86034";"RV26";"on peut considérer Biscutella laevigata L. comme une espèce collective et placer tous les taxons qui sont dans la région en protection";"EN";"D1";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"86045";"RV26";NA;"CR";"C2a(i)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"86081";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"86082";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Bourgogne";"86083";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"86087";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"86108";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"86122";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bourgogne";"86124";NA;NA;"EN";"B2a";NA;NA;NA;NA;NA;NA;"Oui";NA
